"image_id","image_url","is_primary","product_id","variant_id","alt_text","display_order","created_at"
"905","https://res.cloudinary.com/druymbf9y/image/upload/v1781668723/fashion-ai-shop/products/sports-shoes/adidas-men-s-football-hard-ground-white-black-shoe-4625.jpg","True","905","905","ADIDAS Men's Football Hard Ground White Black Shoe","1","6/17/2026 10:39:33 AM"
"906","https://res.cloudinary.com/druymbf9y/image/upload/v1781668724/fashion-ai-shop/products/trousers/highlander-men-solid-navy-blue-trousers-15749.jpg","True","906","906","Highlander Men Solid Navy Blue Trousers","1","6/17/2026 10:39:33 AM"
"907","https://res.cloudinary.com/druymbf9y/image/upload/v1781668725/fashion-ai-shop/products/sweatshirts/quiksilver-men-grey-sweatshirt-24287.jpg","True","907","907","Quiksilver Men Grey Sweatshirt","1","6/17/2026 10:39:33 AM"
"908","https://res.cloudinary.com/druymbf9y/image/upload/v1781668726/fashion-ai-shop/products/casual-shoes/puma-men-future-cat-yellow-casual-shoes-24701.jpg","True","908","908","Puma Men Future Cat Yellow Casual Shoes","1","6/17/2026 10:39:33 AM"
"909","https://res.cloudinary.com/druymbf9y/image/upload/v1781668726/fashion-ai-shop/products/formal-shoes/homme-men-black-semi-formal-shoes-33356.jpg","True","909","909","Homme Men Black Semi Formal Shoes","1","6/17/2026 10:39:33 AM"
"910","https://res.cloudinary.com/druymbf9y/image/upload/v1781668727/fashion-ai-shop/products/track-pants/puma-men-s-sweat-black-track-pant-7636.jpg","True","910","910","Puma Men's Sweat Black Track Pant","1","6/17/2026 10:39:33 AM"
"911","https://res.cloudinary.com/druymbf9y/image/upload/v1781668728/fashion-ai-shop/products/sports-shoes/f-sports-men-white-velocity-sports-shoes-54518.jpg","True","911","911","F Sports Men White Velocity Sports Shoes","1","6/17/2026 10:39:33 AM"
"912","https://res.cloudinary.com/druymbf9y/image/upload/v1781668729/fashion-ai-shop/products/sports-shoes/new-balance-m364-men-others-xtraining-white-sports-shoes-10783.jpg","True","912","912","New Balance M364 Men Others Xtraining White Sports Shoes","1","6/17/2026 10:39:33 AM"
"913","https://res.cloudinary.com/druymbf9y/image/upload/v1781668729/fashion-ai-shop/products/tshirts/mark-taylor-men-white-printed-t-shirt-22908.jpg","True","913","913","Mark Taylor Men White Printed T-shirt","1","6/17/2026 10:39:33 AM"
"914","https://res.cloudinary.com/druymbf9y/image/upload/v1781668730/fashion-ai-shop/products/tshirts/nike-men-white-t-shirt-2287.jpg","True","914","914","Nike Men White T-shirt","1","6/17/2026 10:39:33 AM"
"915","https://res.cloudinary.com/druymbf9y/image/upload/v1781668731/fashion-ai-shop/products/shirts/indigo-nation-men-striped-yellow-shirt-8723.jpg","True","915","915","Indigo Nation Men Striped Yellow Shirt","1","6/17/2026 10:39:33 AM"
"916","https://res.cloudinary.com/druymbf9y/image/upload/v1781668732/fashion-ai-shop/products/sports-shoes/nike-unisex-elite-white-shoe-5466.jpg","True","916","916","Nike Unisex Elite White Shoe","1","6/17/2026 10:39:33 AM"
"917","https://res.cloudinary.com/druymbf9y/image/upload/v1781668732/fashion-ai-shop/products/tshirts/guerrilla-men-s-need-money-yellow-t-shirt-3263.jpg","True","917","917","Guerrilla Men's Need Money Yellow T-shirt","1","6/17/2026 10:39:33 AM"
"918","https://res.cloudinary.com/druymbf9y/image/upload/v1781668733/fashion-ai-shop/products/tshirts/myntra-men-s-i-give-100-percent-work-white-t-shirt-3354.jpg","True","918","918","Myntra Men's I Give 100 Percent Work White T-shirt","1","6/17/2026 10:39:33 AM"
"919","https://res.cloudinary.com/druymbf9y/image/upload/v1781668734/fashion-ai-shop/products/shirts/turtle-check-men-green-shirt-15971.jpg","True","919","919","Turtle Check Men Green Shirt","1","6/17/2026 10:39:33 AM"
"920","https://res.cloudinary.com/druymbf9y/image/upload/v1781668734/fashion-ai-shop/products/formal-shoes/bata-men-brown-formal-shoes-35478.jpg","True","920","920","Bata Men Brown Formal Shoes","1","6/17/2026 10:39:33 AM"
"921","https://res.cloudinary.com/druymbf9y/image/upload/v1781668735/fashion-ai-shop/products/tshirts/puma-men-s-graphic-mood-indigo-navy-t-shirt-7961.jpg","True","921","921","Puma Men's Graphic Mood Indigo Navy T-shirt","1","6/17/2026 10:39:33 AM"
"922","https://res.cloudinary.com/druymbf9y/image/upload/v1781668736/fashion-ai-shop/products/flats/timberland-women-nekkol-grey-sports-sandals-6825.jpg","True","922","922","Timberland Women Nekkol Grey Sports Sandals","1","6/17/2026 10:39:33 AM"
"923","https://res.cloudinary.com/druymbf9y/image/upload/v1781668736/fashion-ai-shop/products/tshirts/disney-men-maroon-printed-t-shirt-23648.jpg","True","923","923","Disney Men Maroon Printed T-shirt","1","6/17/2026 10:39:33 AM"
"924","https://res.cloudinary.com/druymbf9y/image/upload/v1781668737/fashion-ai-shop/products/track-pants/manchester-united-men-solid-black-track-pants-21379.jpg","True","924","924","Manchester United Men Solid Black Track Pants","1","6/17/2026 10:39:33 AM"
"925","https://res.cloudinary.com/druymbf9y/image/upload/v1781668738/fashion-ai-shop/products/shirts/scullers-men-checked-blue-shirt-43544.jpg","True","925","925","Scullers Men Checked Blue Shirt","1","6/17/2026 10:39:33 AM"
"926","https://res.cloudinary.com/druymbf9y/image/upload/v1781668738/fashion-ai-shop/products/casual-shoes/gas-men-freetime-red-casual-shoes-26527.jpg","True","926","926","Gas Men Freetime Red Casual Shoes","1","6/17/2026 10:39:33 AM"
"927","https://res.cloudinary.com/druymbf9y/image/upload/v1781668739/fashion-ai-shop/products/casual-shoes/nike-men-capri-white-casual-shoes-38649.jpg","True","927","927","Nike Men Capri White Casual Shoes","1","6/17/2026 10:39:33 AM"
"928","https://res.cloudinary.com/druymbf9y/image/upload/v1781668740/fashion-ai-shop/products/dresses/femella-women-grey-coral-dress-54980.jpg","True","928","928","Femella Women Grey & Coral Dress","1","6/17/2026 10:39:33 AM"
"929","https://res.cloudinary.com/druymbf9y/image/upload/v1781668741/fashion-ai-shop/products/tshirts/chimp-men-smart-ass-green-tshirts-13507.jpg","True","929","929","Chimp Men Smart Ass Green Tshirts","1","6/17/2026 10:39:33 AM"
"930","https://res.cloudinary.com/druymbf9y/image/upload/v1781668742/fashion-ai-shop/products/shirts/scullers-men-scul-purple-green-shirts-9711.jpg","True","930","930","Scullers Men Scul Purple Green Shirts","1","6/17/2026 10:39:33 AM"
"931","https://res.cloudinary.com/druymbf9y/image/upload/v1781668743/fashion-ai-shop/products/casual-shoes/nike-women-air-rift-grey-shoes-31941.jpg","True","931","931","Nike Women Air Rift Grey Shoes","1","6/17/2026 10:39:33 AM"
"932","https://res.cloudinary.com/druymbf9y/image/upload/v1781668743/fashion-ai-shop/products/casual-shoes/puma-men-future-cat-white-shoes-26636.jpg","True","932","932","Puma Men Future Cat White Shoes","1","6/17/2026 10:39:33 AM"
"933","https://res.cloudinary.com/druymbf9y/image/upload/v1781668744/fashion-ai-shop/products/shorts/puma-men-black-shorts-44902.jpg","True","933","933","Puma Men  Black Shorts","1","6/17/2026 10:39:33 AM"
"934","https://res.cloudinary.com/druymbf9y/image/upload/v1781668745/fashion-ai-shop/products/sports-shoes/fila-women-hex-ii-white-sports-shoes-15418.jpg","True","934","934","Fila Women Hex II White Sports Shoes","1","6/17/2026 10:39:33 AM"
"935","https://res.cloudinary.com/druymbf9y/image/upload/v1781668745/fashion-ai-shop/products/sports-shoes/nike-men-t-lite-black-sports-shoes-25470.jpg","True","935","935","Nike Men T-Lite Black Sports Shoes","1","6/17/2026 10:39:33 AM"
"936","https://res.cloudinary.com/druymbf9y/image/upload/v1781668746/fashion-ai-shop/products/shirts/mark-taylor-men-black-white-striped-shirt-17564.jpg","True","936","936","Mark Taylor Men Black & White Striped Shirt","1","6/17/2026 10:39:33 AM"
"937","https://res.cloudinary.com/druymbf9y/image/upload/v1781668747/fashion-ai-shop/products/shorts/adidas-men-black-shorts-40068.jpg","True","937","937","ADIDAS Men Black Shorts","1","6/17/2026 10:39:33 AM"
"938","https://res.cloudinary.com/druymbf9y/image/upload/v1781668747/fashion-ai-shop/products/flats/rocia-women-gold-toned-wedges-42738.jpg","True","938","938","Rocia Women Gold Toned Wedges","1","6/17/2026 10:39:33 AM"
"939","https://res.cloudinary.com/druymbf9y/image/upload/v1781668748/fashion-ai-shop/products/heels/catwalk-women-blue-flats-46610.jpg","True","939","939","Catwalk Women Blue Flats","1","6/17/2026 10:39:33 AM"
"940","https://res.cloudinary.com/druymbf9y/image/upload/v1781668749/fashion-ai-shop/products/tshirts/adidas-men-s-slim-fit-white-t-shirt-2049.jpg","True","940","940","ADIDAS Men's Slim Fit White T-shirt","1","6/17/2026 10:39:33 AM"
"941","https://res.cloudinary.com/druymbf9y/image/upload/v1781668750/fashion-ai-shop/products/flip-flops/lotto-men-red-flip-flops-58332.jpg","True","941","941","Lotto Men Red Flip Flops","1","6/17/2026 10:39:33 AM"
"942","https://res.cloudinary.com/druymbf9y/image/upload/v1781668750/fashion-ai-shop/products/jeans/deni-yo-men-blue-washed-slim-fit-jeans-23457.jpg","True","942","942","Deni Yo Men Blue Washed Slim Fit Jeans","1","6/17/2026 10:39:33 AM"
"943","https://res.cloudinary.com/druymbf9y/image/upload/v1781668752/fashion-ai-shop/products/tshirts/tantra-men-s-cool-green-t-shirt-3200.jpg","True","943","943","Tantra Men's Cool Green T-shirt","1","6/17/2026 10:39:33 AM"
"944","https://res.cloudinary.com/druymbf9y/image/upload/v1781668752/fashion-ai-shop/products/track-pants/puma-women-essential-skinny-grey-track-pant-17995.jpg","True","944","944","Puma Women Essential Skinny Grey Track Pant","1","6/17/2026 10:39:33 AM"
"945","https://res.cloudinary.com/druymbf9y/image/upload/v1781668753/fashion-ai-shop/products/tshirts/u-s-polo-assn-men-stripes-white-polo-tshirt-17273.jpg","True","945","945","U.S. Polo Assn. Men Stripes White Polo Tshirt","1","6/17/2026 10:39:33 AM"
"946","https://res.cloudinary.com/druymbf9y/image/upload/v1781668754/fashion-ai-shop/products/shirts/john-miller-men-striped-black-shirt-26066.jpg","True","946","946","John Miller Men Striped Black Shirt","1","6/17/2026 10:39:33 AM"
"947","https://res.cloudinary.com/druymbf9y/image/upload/v1781668755/fashion-ai-shop/products/shirts/locomotive-men-check-red-shirt-16471.jpg","True","947","947","Locomotive Men Check Red Shirt","1","6/17/2026 10:39:33 AM"
"948","https://res.cloudinary.com/druymbf9y/image/upload/v1781668756/fashion-ai-shop/products/shirts/wrangler-men-nimrod-oxford-white-shirt-33547.jpg","True","948","948","Wrangler Men Nimrod Oxford White Shirt","1","6/17/2026 10:39:33 AM"
"949","https://res.cloudinary.com/druymbf9y/image/upload/v1781668756/fashion-ai-shop/products/tshirts/puma-men-hazard-white-tshirt-16205.jpg","True","949","949","Puma Men Hazard White TShirt","1","6/17/2026 10:39:33 AM"
"950","https://res.cloudinary.com/druymbf9y/image/upload/v1781668757/fashion-ai-shop/products/tshirts/nike-men-printed-blue-t-shirt-30622.jpg","True","950","950","Nike Men Printed Blue T-shirt","1","6/17/2026 10:39:33 AM"
"951","https://res.cloudinary.com/druymbf9y/image/upload/v1781668758/fashion-ai-shop/products/tshirts/united-colors-of-benetton-women-blue-t-shirt-24973.jpg","True","951","951","United Colors of Benetton Women Blue T-shirt","1","6/17/2026 10:39:33 AM"
"952","https://res.cloudinary.com/druymbf9y/image/upload/v1781668759/fashion-ai-shop/products/sweaters/wrangler-women-fluro-black-sweater-20231.jpg","True","952","952","Wrangler Women Fluro Black Sweater","1","6/17/2026 10:39:33 AM"
"953","https://res.cloudinary.com/druymbf9y/image/upload/v1781668760/fashion-ai-shop/products/heels/catwalk-women-classic-multi-heels-17666.jpg","True","953","953","Catwalk Women Classic Multi Heels","1","6/17/2026 10:39:33 AM"
"954","https://res.cloudinary.com/druymbf9y/image/upload/v1781668760/fashion-ai-shop/products/tshirts/angry-birds-women-yellow-t-shirt-57432.jpg","True","954","954","Angry Birds Women Yellow T-shirt","1","6/17/2026 10:39:33 AM"
"955","https://res.cloudinary.com/druymbf9y/image/upload/v1781668761/fashion-ai-shop/products/shirts/wrangler-men-american-flag-red-shirt-25534.jpg","True","955","955","Wrangler Men American Flag Red Shirt","1","6/17/2026 10:39:33 AM"
"956","https://res.cloudinary.com/druymbf9y/image/upload/v1781668762/fashion-ai-shop/products/casual-shoes/fila-men-paramount-plus-black-shoes-11976.jpg","True","956","956","Fila Men Paramount Plus Black Shoes","1","6/17/2026 10:39:33 AM"
"957","https://res.cloudinary.com/druymbf9y/image/upload/v1781668763/fashion-ai-shop/products/heels/carlton-london-women-glitterati-copper-platforms-10624.jpg","True","957","957","Carlton London Women Glitterati Copper Platforms","1","6/17/2026 10:39:33 AM"
"958","https://res.cloudinary.com/druymbf9y/image/upload/v1781668764/fashion-ai-shop/products/tshirts/skypar-women-white-printed-t-shirt-36733.jpg","True","958","958","Skypar Women White Printed T-shirt","1","6/17/2026 10:39:33 AM"
"959","https://res.cloudinary.com/druymbf9y/image/upload/v1781668764/fashion-ai-shop/products/shirts/lee-women-rebecca-red-shirt-44655.jpg","True","959","959","Lee Women Rebecca Red Shirt","1","6/17/2026 10:39:33 AM"
"960","https://res.cloudinary.com/druymbf9y/image/upload/v1781668765/fashion-ai-shop/products/jeans/jealous-21-women-washed-blue-jeans-26993.jpg","True","960","960","Jealous 21 Women Washed Blue Jeans","1","6/17/2026 10:39:33 AM"
"961","https://res.cloudinary.com/druymbf9y/image/upload/v1781668766/fashion-ai-shop/products/shirts/peter-england-men-stripes-orange-shirt-16387.jpg","True","961","961","Peter England Men Stripes Orange Shirt","1","6/17/2026 10:39:33 AM"
"962","https://res.cloudinary.com/druymbf9y/image/upload/v1781668767/fashion-ai-shop/products/sandals/crocs-kids-unisex-basic-clog-khaki-floater-6366.jpg","True","962","962","Crocs Kids Unisex Basic Clog Khaki Floater","1","6/17/2026 10:39:33 AM"
"963","https://res.cloudinary.com/druymbf9y/image/upload/v1781668767/fashion-ai-shop/products/heels/cobblerz-women-black-heels-45319.jpg","True","963","963","Cobblerz Women Black Heels","1","6/17/2026 10:39:33 AM"
"964","https://res.cloudinary.com/druymbf9y/image/upload/v1781668768/fashion-ai-shop/products/flats/catwalk-women-black-flats-41686.jpg","True","964","964","Catwalk Women Black Flats","1","6/17/2026 10:39:33 AM"
"965","https://res.cloudinary.com/druymbf9y/image/upload/v1781668769/fashion-ai-shop/products/tshirts/wrangler-men-s-make-it-your-own-t-shirt-3849.jpg","True","965","965","Wrangler Men's Make It Your Own T-shirt","1","6/17/2026 10:39:33 AM"
"966","https://res.cloudinary.com/druymbf9y/image/upload/v1781668770/fashion-ai-shop/products/heels/catwalk-women-casual-white-heels-20266.jpg","True","966","966","Catwalk Women Casual White Heels","1","6/17/2026 10:39:33 AM"
"967","https://res.cloudinary.com/druymbf9y/image/upload/v1781668771/fashion-ai-shop/products/formal-shoes/buckaroo-men-flores-black-formal-shoes-9036.jpg","True","967","967","Buckaroo Men Flores Black Formal Shoes","1","6/17/2026 10:39:33 AM"
"968","https://res.cloudinary.com/druymbf9y/image/upload/v1781668772/fashion-ai-shop/products/shirts/highlander-men-blue-check-shirt-21236.jpg","True","968","968","Highlander Men Blue Check Shirt","1","6/17/2026 10:39:33 AM"
"969","https://res.cloudinary.com/druymbf9y/image/upload/v1781668773/fashion-ai-shop/products/heels/catwalk-women-heeled-black-silver-strap-heels-2895.jpg","True","969","969","Catwalk Women Heeled Black Silver Strap Heels","1","6/17/2026 10:39:33 AM"
"970","https://res.cloudinary.com/druymbf9y/image/upload/v1781668773/fashion-ai-shop/products/tshirts/proline-men-purple-striped-polo-t-shirt-26297.jpg","True","970","970","Proline Men Purple Striped Polo T-shirt","1","6/17/2026 10:39:33 AM"
"971","https://res.cloudinary.com/druymbf9y/image/upload/v1781668774/fashion-ai-shop/products/tshirts/nike-men-stripes-grey-polo-tshirts-14018.jpg","True","971","971","Nike Men Stripes Grey Polo Tshirts","1","6/17/2026 10:39:33 AM"
"972","https://res.cloudinary.com/druymbf9y/image/upload/v1781668775/fashion-ai-shop/products/track-pants/proline-men-brown-track-pants-7890.jpg","True","972","972","Proline Men Brown Track Pants","1","6/17/2026 10:39:33 AM"
"973","https://res.cloudinary.com/druymbf9y/image/upload/v1781668776/fashion-ai-shop/products/trousers/highlander-men-solid-navy-blue-trouser-16062.jpg","True","973","973","Highlander Men Solid Navy Blue Trouser","1","6/17/2026 10:39:34 AM"
"974","https://res.cloudinary.com/druymbf9y/image/upload/v1781668776/fashion-ai-shop/products/casual-shoes/nike-men-sweet-classic-leather-black-shoes-24450.jpg","True","974","974","Nike Men Sweet Classic Leather Black Shoes","1","6/17/2026 10:39:34 AM"
"975","https://res.cloudinary.com/druymbf9y/image/upload/v1781668777/fashion-ai-shop/products/trousers/indigo-nation-men-pv-stretch-grey-trousers-8955.jpg","True","975","975","Indigo Nation Men PV stretch Grey Trousers","1","6/17/2026 10:39:34 AM"
"976","https://res.cloudinary.com/druymbf9y/image/upload/v1781668778/fashion-ai-shop/products/tshirts/wrangler-women-pink-t-shirt-41402.jpg","True","976","976","Wrangler Women Pink T-shirt","1","6/17/2026 10:39:34 AM"
"977","https://res.cloudinary.com/druymbf9y/image/upload/v1781668779/fashion-ai-shop/products/tshirts/tantra-women-brown-fight-peace-t-shirt-37283.jpg","True","977","977","Tantra Women Brown Fight Peace T-shirt","1","6/17/2026 10:39:34 AM"
"978","https://res.cloudinary.com/druymbf9y/image/upload/v1781668780/fashion-ai-shop/products/tshirts/puma-men-grey-polo-t-shirt-31249.jpg","True","978","978","Puma Men Grey Polo T-shirt","1","6/17/2026 10:39:34 AM"
"979","https://res.cloudinary.com/druymbf9y/image/upload/v1781668781/fashion-ai-shop/products/shorts/doodle-kids-boy-brown-shorts-27214.jpg","True","979","979","Doodle Kids Boy  Brown Shorts","1","6/17/2026 10:39:34 AM"
"980","https://res.cloudinary.com/druymbf9y/image/upload/v1781668781/fashion-ai-shop/products/flats/portia-women-black-gold-toned-sandals-47532.jpg","True","980","980","Portia Women Black & Gold-Toned Sandals","1","6/17/2026 10:39:34 AM"
"981","https://res.cloudinary.com/druymbf9y/image/upload/v1781668782/fashion-ai-shop/products/shirts/united-colors-of-benetton-men-stripes-white-shirt-19693.jpg","True","981","981","United Colors of Benetton Men Stripes White Shirt","1","6/17/2026 10:39:34 AM"
